"","Date","Bitcoin_Price","Bitcoin_Vol.","Ethereum_Price","Ethereum_Vol.","Eth_Price_Level","Bit_Price_Level","Eth_Classification","Bit_Classification","btc_weekly_return","btc_weekly_change","Bit_Class_Binary","S&P_500_Price","Nasdaq_100_Price","Nasdaq_100_Vol.","Microsoft_Price","Microsoft_Vol.","Apple_Price","Apple_Vol.","Google_Price","Google_Vol.","Nvidia_Price","Nvidia_Vol."
"755",2022-02-15,44544.4,56340,3182.27,540040,"High","High","High","High",0.0716134681819496,2975.8,1,4471.07,14620.82,222140000,300.47,27380000,172.79,64290000,136.61,26710000,264.95,70180000
"756",2022-02-16,43883.6,41400,3118.9,416700,"High","High","High","High",0.00113382564636044,48.6999999999971,1,4475.01,14603.64,194980000,299.5,29980000,172.55,61180000,137.74,25020000,265.11,73270000
"757",2022-02-17,40552.8,72630,2894.03,661980,"High","High","High","Medium",-0.0791449241794623,-3486.39999999999,0,4380.26,14171.74,226160000,290.73,32460000,168.88,69590000,132.54,38950000,245.07,81060000
"758",2022-02-18,40000.1,64960,2779.56,623190,"High","High","High","Medium",-0.0988715647380314,-4389.8,0,4348.87,14009.54,266120000,287.93,34260000,167.3,82770000,130.4,45620000,236.42,76130000
"759",2022-02-23,37224.6,64840,2578.15,636500,"High","High","Medium","Medium",-0.144674984490246,-6297.4,0,4225.5,13509.43,256460000,280.27,37810000,160.07,90010000,127.59,32790000,223.87,56650000
"760",2022-02-24,38339.2,180470,2596.52,1850000,"High","High","Medium","Medium",-0.0955261345084977,-4050.2,0,4288.7,13974.67,377160000,294.59,56990000,162.74,141150000,132.69,54460000,237.48,73580000
"761",2022-02-25,39209.6,83780,2767.53,828870,"High","High","High","Medium",-0.0785117848757824,-3341.7,0,4384.62,14189.16,241780000,297.31,32550000,164.85,91970000,134.46,36410000,241.57,52890000
"762",2022-02-28,43188.2,108070,2922.5,899190,"High","High","High","High",-0.0304460268855345,-1357.2,1,4373.79,14237.81,309030000,298.79,34630000,165.12,95060000,135.06,38860000,243.85,47730000
"763",2022-03-01,44420.3,90670,2975.81,828620,"High","High","High","High",0.0122300813971508,535.700000000004,1,4306.26,14005.99,262940000,294.95,31220000,163.2,83470000,134.06,26500000,234.77,41210000
"764",2022-03-02,43912.8,80820,2947.14,740370,"High","High","High","High",0.0828549446647333,3359,1,4386.54,14243.69,233560000,300.19,31870000,166.56,79730000,134.57,23520000,242.2,38960000
"765",2022-03-03,42463,74110,2834.91,521360,"High","High","High","High",0.0615723460691349,2461.9,1,4363.49,14035.21,230880000,295.92,27310000,166.23,76680000,133.9,24600000,237.14,36510000
"766",2022-03-04,39142.7,3.21e+09,2622.15,1.5e+09,"High","High","High","Medium",0.0515277531524851,1917.1,0,4328.87,13837.83,244700000,289.86,32370000,163.17,83820000,131.91,30450000,229.36,43200000
"767",2022-03-07,38024.8,3.02e+09,2492.53,1.58e+09,"High","High","Medium","Medium",-0.00820048409982455,-315.399999999994,0,4201.09,13319.38,304720000,278.91,43160000,159.3,96420000,126.38,45110000,213.52,45080000
"768",2022-03-08,38744.8,2.67e+09,2577.21,1.44e+09,"High","High","Medium","Medium",-0.0118542397780135,-465.799999999996,0,4170.62,13267.6,308910000,275.85,48160000,157.44,131150000,127.1,40430000,215.14,55750000
"769",2022-03-09,41929,3.6e+09,2726.94,1.52e+09,"High","High","High","High",-0.0291561120861716,-1260.2,1,4277.88,13742.2,261570000,288.5,35200000,162.95,91460000,133.42,37030000,230.14,49270000
"770",2022-03-10,39416.3,3.62e+09,2606.5,1.46e+09,"High","High","High","Medium",-0.112651197763185,-5005,0,4259.52,13591,234120000,285.59,30630000,158.52,105340000,132.43,27100000,226.58,42810000
"771",2022-03-11,38730.2,2.79e+09,2556.96,1.28e+09,"High","High","Medium","Medium",-0.118020258330145,-5183.60000000001,0,4204.31,13301.83,238440000,280.07,27210000,154.73,96970000,129.87,31530000,221,36720000
"772",2022-03-14,39671.1,2.33e+09,2589.3,991820000,"High","High","Medium","Medium",-0.0657490050161317,-2792.9,0,4173.11,13046.64,273080000,276.44,30660000,150.62,108730000,125.95,38810000,213.3,38540000
"773",2022-03-15,39285.7,2.25e+09,2617.43,1.19e+09,"High","High","High","Medium",0.00365329933806313,142,0,4262.45,13458.56,287730000,287.15,34250000,155.09,92960000,129.2,30920000,229.73,49200000
"774",2022-03-16,41118.7,4.47e+09,2773.94,1.79e+09,"High","High","High","Medium",0.0813653194757105,3092.89999999999,0,4357.95,13956.78,333550000,294.39,37830000,159.59,102300000,133.28,35580000,244.96,67140000
"775",2022-03-17,40914.8,1.9e+09,2812.29,1.06e+09,"High","High","High","Medium",0.0560075158472879,2169,0,4411.67,14118.6,232030000,295.22,30820000,160.62,75620000,133.84,28260000,247.66,47190000
"776",2022-03-18,41767.8,2.31e+09,2939.76,1.59e+09,"High","High","High","High",-0.00384459443344698,-162.199999999997,1,4463.09,14420.08,566580000,300.43,43390000,163.98,123510000,136.13,44570000,264.53,73070000
"777",2022-03-21,41022,406620000,2891.63,546610,"High","High","High","Medium",0.0407369540012634,1604.7,0,4461.18,14376.09,246170000,299.16,28350000,165.38,95810000,136.1,26830000,267.34,59170000
"778",2022-03-22,42373,537060000,2969.64,716470,"High","High","High","High",0.0940558014159494,3641.8,1,4511.61,14654.33,234860000,304.06,27600000,168.82,81530000,139.87,35500000,265.24,54700000
"779",2022-03-23,42912,433960000,3036.12,536630,"High","High","High","High",0.0816942308128588,3239.9,1,4456.23,14447.55,226970000,299.49,25720000,170.21,98060000,138.28,25150000,256.34,50210000
"780",2022-03-24,44013,491660000,3109.25,699580,"High","High","High","High",0.120331316484115,4726.3,1,4520.16,14765.69,221270000,304.1,24480000,174.07,90130000,141.57,26400000,281.5,87740000
"781",2022-03-25,44331,494090000,3103.51,583250,"High","High","High","High",0.0781226060162408,3211.3,1,4543.04,14754.31,186560000,303.68,22570000,174.72,80550000,141.67,24140000,276.92,57900000
"782",2022-03-28,47105,610270000,3329.38,628910,"High","High","High","High",0.151294885958137,6189.2,1,4575.52,14987.4,193740000,310.7,29580000,175.6,90370000,141.46,35050000,282.19,42550000
"783",2022-03-29,47449,478820000,3401.89,570030,"High","High","High","High",0.136018655519323,5680.2,1,4631.6,15239.32,220570000,315.41,30390000,178.96,100590000,142.51,34320000,286.56,48900000
"784",2022-03-30,47075,467760000,3385.64,425380,"High","High","High","High",0.147554970503632,6052,1,4602.45,15071.55,206580000,313.86,28160000,177.77,92630000,141.94,19880000,276.9,46350000
"785",2022-03-31,45525,5.2e+08,3282.35,545440,"High","High","High","High",0.0743869917164233,3151,1,4530.41,14838.49,282140000,308.31,33420000,174.61,103050000,139.07,37520000,272.86,52340000
"786",2022-04-01,46297,632930000,3456.18,649920,"High","High","High","High",0.0788823639075318,3384,1,4545.86,14861.21,215300000,309.42,27110000,174.31,78750000,140.15,25940000,267.12,51720000
"787",2022-04-04,46629,446120000,3520.41,547680,"High","High","High","High",0.0594369845272988,2615,1,4582.64,15159.58,2.06e+08,314.97,24340000,178.44,76550000,142.97,25970000,273.6,39770000
"788",2022-04-05,45506,421110000,3406.78,500270,"High","High","High","High",0.0265051544066228,1174,1,4525.12,14820.64,209490000,310.88,23160000,175.06,73400000,140.59,21420000,259.31,43660000
"789",2022-04-06,43173,649520000,3169.58,950590,"High","High","High","High",-0.0834730920284471,-3933,1,4481.15,14498.89,240710000,299.5,40110000,171.83,89060000,136.55,32470000,244.07,70380000
"790",2022-04-07,43448,390850000,3228.84,569390,"High","High","High","High",-0.0843221142700584,-4002,1,4500.21,14531.81,197280000,301.37,31410000,172.14,77600000,135.89,26230000,242.08,55800000
"791",2022-04-08,42275,467830000,3193.93,654820,"High","High","High","High",-0.101964949548593,-4801,1,4488.28,14327.26,185190000,296.97,24360000,170.09,76580000,133.29,25140000,231.19,52480000
"792",2022-04-11,39497,608380000,2978.29,876670,"High","High","High","Medium",-0.132410763316859,-6029,0,4412.53,13990.2,211620000,285.26,34570000,165.75,72250000,128.82,36880000,219.17,57520000
"793",2022-04-12,40078,468270000,3027.25,790540,"High","High","High","Medium",-0.134328358208955,-6220,0,4397.45,13940.24,193950000,282.06,30970000,167.66,79270000,127.71,32710000,215.04,66230000
"794",2022-04-13,41133,406700000,3116.92,563890,"High","High","High","Medium",-0.117866563726436,-5497,0,4446.59,14217.29,189620000,287.62,21910000,170.4,70620000,129.89,27930000,222.03,51690000
"795",2022-04-14,39936,294290000,3021.93,546540,"High","High","High","Medium",-0.122401441568145,-5571,0,4392.59,13893.22,223060000,279.83,28220000,165.29,75330000,126.73,31600000,212.58,56910000
"796",2022-04-18,40803,484260000,3055.64,681760,"High","High","High","Medium",-0.0548954207490793,-2371,0,4391.69,13910.76,172210000,280.52,20780000,165.07,69020000,127.68,20810000,217.83,52570000
"797",2022-04-19,41503,268280000,3102.01,427140,"High","High","High","High",-0.0447661572454429,-1946,1,4462.21,14210.26,187170000,285.3,22300000,167.4,67720000,130.01,26490000,221.98,51280000
"798",2022-04-20,41368,382840000,3076.38,512720,"High","High","High","High",-0.0214547604967474,-908,1,4459.45,13998.53,217570000,286.36,22910000,167.23,67930000,128.04,31700000,214.82,46900000
"799",2022-04-21,40482,493050000,2983.95,675440,"High","High","High","Medium",0.0249386029318683,984,0,4393.66,13720.45,231640000,280.81,29450000,166.42,87230000,124.81,36450000,201.83,65620000
"800",2022-04-22,39709,421300000,2963,544890,"High","High","High","Medium",-0.00920704625979341,-370,0,4271.78,13356.87,247880000,274.03,29410000,161.79,84880000,119.64,56880000,195.15,62470000
"801",2022-04-25,40427,654600000,3006.04,807690,"High","High","High","Medium",-0.0171638343908783,-707,0,4296.12,13533.22,247870000,280.72,35680000,162.88,96050000,123.07,46130000,199.02,64160000
"802",2022-04-26,38113,681470000,2810.42,694460,"High","High","High","Medium",-0.0456480368589743,-1824,0,4175.2,13009.71,263140000,270.22,46520000,156.8,95620000,118.65,73050000,187.88,65310000
"803",2022-04-27,39243,426830000,2888.99,602240,"High","High","High","Medium",-0.0382324829056687,-1561,0,4183.96,13003.36,256810000,283.22,63480000,156.57,88060000,114.29,91820000,184.15,49950000
"804",2022-04-28,39748,542390000,2937.01,726030,"High","High","High","Medium",-0.0422860998000144,-1756,0,4287.5,13456.06,282580000,289.63,33650000,163.64,130220000,118.52,48880000,197.82,57030000
"805",2022-04-29,38581,382900000,2816.66,629560,"High","High","High","Medium",-0.0673709147166892,-2788,0,4131.93,12854.8,319450000,277.52,37070000,157.65,131750000,114.11,42680000,185.47,50040000
"806",2022-05-02,38514,580790000,2856.01,617740,"High","High","High","Medium",-0.0486141989032163,-1969,0,4155.38,13075.85,263460000,284.47,35150000,157.96,123060000,116.58,35530000,195.33,57200000
"807",2022-05-03,37718,367210000,2781.47,447800,"High","High","High","Medium",-0.0501397668034954,-1992,0,4175.48,13089.9,209200000,281.78,25980000,159.48,88970000,117.33,24970000,196.02,47580000
"808",2022-05-04,39688,691490000,2940.7,662070,"High","High","High","Medium",-0.0182798624681525,-740,0,4300.17,13535.71,287020000,289.98,33600000,166.02,108260000,122.26,49920000,203.34,64890000
"809",2022-05-05,36544,1.04e+09,2747.46,899820,"High","High","High","Medium",-0.0411670558602052,-1570,0,4152.38,12850.55,327490000,277.35,43260000,156.77,130530000,116.51,45840000,188.44,62630000
"810",2022-05-06,36009,752840000,2692.88,881180,"High","High","High","Medium",-0.0824096017124073,-3235,0,4123.34,12693.53,275350000,274.73,37780000,157.28,116130000,115.75,39710000,186.75,63330000
"811",2022-05-09,30095,268090,2229.1,1930000,"High","Medium","Medium","Medium",-0.242854986414411,-9654,0,3991.24,12187.72,320510000,264.58,47730000,152.06,131580000,112.51,40800000,169.5,64450000
"812",2022-05-10,31007.5,235610,2342.3,1950000,"High","High","Medium","Medium",-0.196301288198854,-7574.5,0,4001.05,12345.86,303310000,269.5,39340000,154.51,115370000,114.39,39900000,175.95,76150000
"813",2022-05-11,29068.2,296900,2080.79,2700000,"High","Medium","Medium","Medium",-0.24525627044711,-9446.8,0,3935.18,11967.56,301240000,260.55,48980000,146.5,142690000,113.6,37530000,166.3,67020000
"814",2022-05-12,28976,309480,1955.36,2840000,"High","Medium","Medium","Medium",-0.231772628453258,-8743,0,3930.08,11945.5,324800000,255.35,51030000,142.56,182600000,112.84,53840000,161.75,70870000
"815",2022-05-13,29284.4,141230,2009.53,1340000,"High","Medium","Medium","Medium",-0.262134650272123,-10404.6,0,4023.89,12387.4,269060000,261.12,34930000,147.11,113990000,116.05,35040000,177.06,67040000
"816",2022-05-16,29849,100250,2022.93,950850,"High","Medium","Medium","Medium",-0.18320380910683,-6696,0,4008.01,12243.58,198360000,261.5,32550000,145.54,86640000,114.44,25990000,172.64,52140000
"817",2022-05-17,30437.5,79630,2091.14,736630,"High","High","Medium","Medium",-0.154725207586992,-5572.5,0,4088.85,12564.1,234460000,266.82,28830000,149.24,78340000,116.47,23050000,181.77,58580000
"818",2022-05-18,28683.7,92030,1912.12,751820,"High","Medium","Medium","Medium",-0.0468948330287423,-1412.3,0,3923.68,11928.31,280610000,254.08,31360000,140.82,109740000,111.9,35130000,169.38,54520000
"819",2022-05-19,30305.9,101380,2019.34,858970,"High","Medium","Medium","Medium",-0.0226267838426186,-702.599999999999,0,3900.79,11875.63,275820000,253.14,32690000,137.35,136100000,110.38,34140000,171.24,62130000
"820",2022-05-20,29178.6,98780,1959.85,699690,"High","Medium","Medium","Medium",0.00379796478626115,109.399999999998,0,3901.36,11835.62,310720000,252.56,39200000,137.59,137430000,108.91,48960000,166.94,73910000
"821",2022-05-23,29093.3,92100,1972.93,738090,"High","Medium","Medium","Medium",0.00404817780231914,116.299999999999,0,3973.75,12034.28,224190000,260.65,33180000,143.11,117730000,111.49,37180000,168.98,63990000
"822",2022-05-24,29648.7,79420,1979.35,620410,"High","Medium","Medium","Medium",0.0124400704812118,363.299999999999,0,3941.48,11769.84,232100000,259.62,29040000,140.36,104130000,105.97,76780000,161.54,58860000
"823",2022-05-25,29540.6,78850,1942.91,639930,"High","Medium","Medium","Medium",-0.0103320044222588,-309.400000000001,0,3978.73,11943.93,226970000,262.52,28550000,140.52,92480000,105.81,40260000,169.75,78110000
"824",2022-05-26,29203.5,126710,1793.42,1420000,"Medium","Medium","Medium","Medium",-0.0405420944558521,-1235,0,4057.84,12276.79,253120000,265.9,2.5e+07,143.78,90600000,107.79,37950000,178.51,99660000
"825",2022-05-27,28601.2,116410,1724.3,1570000,"Medium","Medium","Medium","Medium",-0.00287619798003746,-83.5,0,4158.24,12681.42,247780000,273.24,26910000,149.64,90980000,112.32,37910000,188.11,73840000
"826",2022-06-01,29798.5,135090,1818.07,1290000,"Medium","Medium","Medium","Medium",-0.0167426144744093,-508.400000000001,0,4101.23,12548.36,207110000,272.42,25290000,148.71,74290000,113.89,36610000,183.2,54450000
"827",2022-06-02,30455.5,81400,1834.64,975530,"Medium","High","Medium","Medium",0.043761523856525,1275.9,0,4176.82,12892.89,237930000,274.58,44010000,151.21,72350000,117.62,37990000,195.92,64870000
"828",2022-06-03,29700.9,72130,1775.29,884530,"Medium","Medium","Medium","Medium",0.0208845335523988,606.600000000002,0,4108.54,12548.02,218940000,270.02,28060000,145.38,88570000,114.54,26140000,187.2,59880000
"829",2022-06-06,31367.6,94010,1859.99,939370,"High","High","Medium","Medium",0.0579755604798862,1717.9,0,4121.43,12599.63,199820000,268.75,22400000,146.14,71600000,116.82,33540000,187.86,42240000
"830",2022-06-07,31128.8,140320,1813.72,1640000,"Medium","High","Medium","Medium",0.0537632952614369,1587.2,0,4160.68,12711.67,191800000,272.5,22860000,148.71,67810000,117.15,31590000,189.26,38890000
"831",2022-06-08,30201.6,87960,1793,1090000,"Medium","Medium","Medium","Medium",0.034177410241923,997.099999999999,0,4115.77,12615.13,196520000,270.41,17370000,147.96,53950000,117.19,26110000,186.48,36330000
"832",2022-06-09,30097.8,61720,1788.06,625760,"Medium","Medium","Medium","Medium",0.0523264758122037,1495.6,0,4017.82,12269.78,224670000,264.79,26440000,142.64,69470000,114.84,25800000,180.48,39560000
"833",2022-06-10,29083.3,104260,1663.02,1130000,"Medium","Medium","Medium","Medium",-0.0240012081145025,-716.200000000001,0,3900.86,11832.82,283020000,252.99,31450000,137.13,91570000,111.16,41480000,169.74,46560000
"834",2022-06-13,22448,379260,1206.67,4390000,"Medium","Medium","Medium","Medium",-0.262924594900757,-8008.5,0,3749.63,11288.32,341060000,242.26,46140000,131.88,122210000,106.39,47250000,156.47,60420000
"835",2022-06-14,22157.3,251010,1210.84,3270000,"Medium","Medium","Medium","Medium",-0.253985569460858,-7544.6,0,3735.48,11311.69,240090000,244.49,28650000,132.76,84780000,106.72,33710000,158.36,46970000
"836",2022-06-15,22577.9,280410,1237.92,3730000,"Medium","Medium","Medium","Medium",-0.280215891556893,-8790.7,0,3789.99,11593.77,285500000,251.76,33110000,135.43,91530000,109.76,39700000,165.27,56390000
"837",2022-06-16,20386.6,144000,1068.49,1760000,"Medium","Medium","Medium","Medium",-0.345088792372337,-10743.2,0,3666.77,11127.57,326710000,244.97,33170000,130.06,107960000,106.03,51680000,156.01,54570000
"838",2022-06-17,20444.6,136270,1086.47,1450000,"Medium","Medium","Medium","Medium",-0.323062354312354,-9758,0,3674.84,11265.99,648780000,247.65,43080000,131.56,134520000,107.14,51380000,158.8,63030000
"839",2022-06-22,19965.8,125940,1049.02,1580000,"Medium","Medium","Medium","Medium",-0.336635900298361,-10133,0,3759.89,11527.71,240320000,253.13,25960000,135.35,73410000,111.49,30770000,163.6,43800000
"840",2022-06-23,21100.7,110700,1144.19,1570000,"Medium","Medium","Medium","Medium",-0.274473667018529,-7983.6,0,3795.73,11697.68,231630000,258.86,25860000,138.27,72430000,112.24,28360000,162.25,46370000
"841",2022-06-24,21226.9,104560,1225.03,1660000,"Medium","Medium","Medium","Medium",-0.0543968282252316,-1222.1,0,3911.74,12105.85,428180000,267.7,33920000,141.66,89120000,117.97,41160000,171.26,47220000
"842",2022-06-27,20730.2,84690,1190.84,1070000,"Medium","Medium","Medium","Medium",-0.0644076669991379,-1428.1,0,3900.11,12008.24,218400000,264.89,24620000,141.66,70210000,115.83,36420000,168.69,42800000
"843",2022-06-28,20278,83830,1143.97,1320000,"Medium","Medium","Medium","Medium",-0.101865098171221,-2300.9,0,3821.55,11637.77,244750000,256.48,27380000,137.44,67320000,112.01,35880000,159.82,46190000
